spheroid_id,frame,total_area,equivalent_diameter,solidity,perimeter,circularity
VID1797_A1,64.0,345282,663.0435102504559,0.8545040128887602,5004.5697679842,0.1732408502322892
VID1797_A1,65.0,354621,671.9505045712282,0.8565476363003971,4980.581961293019,0.1796445852764196
VID1797_A1,66.0,344073,661.881673621246,0.8481619251162894,4714.3088373338505,0.1945469372477711
VID1797_A1,67.0,362685,679.5475585139516,0.8495067176344933,5237.3393206059,0.1661567672346734
VID1797_A1,68.0,357510,674.6820507752285,0.8665354578814952,4575.0895372438445,0.214634169509429
VID1797_A1,69.0,363246,680.0729164338695,0.8663607439455445,4713.143361113007,0.2054893907829576
VID1797_A1,70.0,359028,676.1128953563717,0.8562556642022419,4812.415439051649,0.1948103205689364
VID1797_A1,71.0,367776,684.3003337749582,0.8708632480251568,4531.894623771477,0.2250264884128945
VID1797_A1,72.0,376164,692.0598818785537,0.8783214562571799,4921.954544295049,0.1951245420831152
VID1797_A2,0.0,264816,580.6670330564556,0.961980805138004,2367.080302527855,0.593920208087259
VID1797_A2,1.0,268524,584.7182017950739,0.95897318686342,2415.607214462436,0.5782828809043544
VID1797_A2,2.0,263337,579.0432470825677,0.9626719990641496,2356.1513703397204,0.5960948522799213
VID1797_A2,3.0,248538,562.5374742800589,0.9421134229688904,2402.666088965482,0.5410231212550883
VID1797_A2,4.0,247836,561.7424639538867,0.9362866026195594,2539.3940110268395,0.4829632363809577
VID1797_A2,5.0,259218,574.4968305457911,0.9577503297580297,2393.737156777347,0.5684890411624804
VID1797_A2,6.0,266319,582.3125297589979,0.955291391512395,2512.4650788387053,0.5301660910060269
VID1797_A2,7.0,258186,573.3520952233389,0.946457374116543,2482.743253431757,0.5263552176491347
VID1797_A2,8.0,260589,576.0140794485768,0.9460551537858324,2482.891485709898,0.5311907024730935
VID1797_A2,9.0,261321,576.8225299602448,0.921497409929368,2660.0336213336286,0.4640982423580383
VID1797_A2,10.0,267327,583.4134963946385,0.9198316736974668,2599.063058585152,0.4973006829901689
VID1797_A2,11.0,263091,578.7727231512545,0.9368803771864852,2632.134126397017,0.4771993283878266
VID1797_A2,12.0,256896,571.9179539796634,0.9300379044315964,2719.5605332682103,0.4364854247303605
VID1797_A2,13.0,252459,566.9574783211651,0.9337330236411516,2788.3889603929565,0.4080318011067651
VID1797_A2,14.0,254364,569.0925263584252,0.9277195439525572,2880.9453095790604,0.3851194760002928
VID1797_A2,15.0,268839,585.0610617423248,0.944909371452271,2502.16356364854,0.5395985128149232
VID1797_A2,16.0,268650,584.8553698933622,0.94684086799914,2526.8204178980327,0.5287470457193463
VID1797_A2,17.0,272055,588.5500695292837,0.9604766107678728,2403.2935059634515,0.5919062833297941
VID1797_A2,18.0,269646,585.9385209044185,0.9459537207246396,2471.8498551495554,0.5545742129924616
VID1797_A2,19.0,272514,589.0463490201413,0.9543043041290364,2477.5361466505706,0.5579029830307226
VID1797_A2,20.0,263478,579.1982465164507,0.9419886737408116,2498.7493500861674,0.5302843788580145
VID1797_A2,21.0,274515,591.2050013514544,0.9511657640614118,2482.77878733769,0.5596285879492381
VID1797_A2,22.0,261783,577.332198772427,0.9466027843066354,2604.690475583121,0.4848853473079575
VID1797_A2,23.0,268197,584.3620677108811,0.9536978429545762,2461.6782822743016,0.556161845140124
VID1797_A2,24.0,275745,592.528006311092,0.9536630663720028,2540.5422433049807,0.5368644774113571
VID1797_A2,25.0,267231,583.3087319585763,0.9563432702286798,2444.8498551495554,0.5618136861693475
VID1797_A2,26.0,269967,586.2871823377326,0.9566377514138708,2453.4295449327724,0.563603086436829
VID1797_A2,27.0,264285,580.0845740754812,0.947838998095607,2480.6072144624363,0.5397173430837616
VID1797_A2,28.0,269931,586.2480904445721,0.9511444840660191,2454.5716805565035,0.563003622338138
VID1797_A2,29.0,271518,587.9689232496918,0.9560896939307296,2477.9919907732865,0.5556594354171744
VID1797_A2,30.0,265464,581.3770398833921,0.9555251601756533,2462.6072144624363,0.5500791743713799
VID1797_A2,31.0,276597,593.442700144767,0.9570333719703128,2434.1219330881977,0.5866413482296614
VID1797_A2,32.0,274284,590.956204204795,0.9565933107801764,2423.4650788387053,0.5868631037761705
VID1797_A2,33.0,273150,589.7333140025326,0.9594444600556384,2396.293505963451,0.5977657768273027
VID1797_A2,34.0,268422,584.6071373810807,0.952516474274582,2526.063058585152,0.5286151387373791
VID1797_A2,35.0,265212,581.1010292008629,0.9605337022697558,2382.607214462436,0.5870811410898811
VID1797_A2,36.0,267354,583.442958002858,0.9517967631918092,2492.8620484583757,0.5406298966349443
VID1797_A2,37.0,262695,578.3369798000156,0.9562525253628332,2426.063058585152,0.5608639172501327
VID1797_A2,38.0,260571,575.9941852234153,0.9602091616949616,2379.193000900063,0.5784643465885565
VID1797_A2,39.0,264483,580.3018305245901,0.9574149221530008,2406.7493500861674,0.5737806524599324
VID1797_A2,40.0,263052,578.7298235979152,0.9626260223592484,2371.749350086167,0.587643438994784
VID1797_A2,41.0,248931,562.9820539861539,0.9371237760368628,2502.684378928712,0.4994323641559942
VID1797_A2,42.0,251022,565.3416108854098,0.9534303392167364,2367.6782822743016,0.5626991619667837
VID1797_A2,43.0,244698,558.1748562212426,0.9485778968301656,2310.9503602129435,0.5757832809588594
VID1797_A2,44.0,249888,564.0631909234819,0.9603800197542632,2253.494516090228,0.6183612324210063
VID1797_A2,45.0,247752,561.6472591290961,0.9379997576932396,2412.4295449327724,0.534955621793869
VID1797_A2,46.0,246639,560.3842682248815,0.9546035112707456,2296.050865276332,0.5879069645883319
VID1797_A2,47.0,248271,562.2352310296319,0.94950912713741,2343.1219330881977,0.5682586809436864
VID1797_A2,48.0,245160,558.7015364103382,0.9537035956446136,2310.808224589213,0.5769413514214197
VID1797_A2,49.0,236724,549.0048797487019,0.9561824438951092,2221.695526217005,0.6026748571963376
VID1797_A2,50.0,245700,559.3165080179822,0.952104161822832,2316.4234482783622,0.5754122661017235
VID1797_A2,51.0,238167,550.6756238031056,0.940631677060336,2361.5361466505706,0.5366637430053033
VID1797_A2,52.0,233826,545.634043830885,0.937700763150613,2306.9087296526013,0.5521306283654719
VID1797_A2,53.0,227385,538.0665143637959,0.9300418423732764,2362.322943214974,0.5120273272941972
VID1797_A2,54.0,230826,542.1224872231724,0.9360530424380056,2305.0803025278547,0.5459117859007603
VID1797_A2,55.0,236457,548.6951822546307,0.9301786739888124,2419.737156777347,0.5074878539128063
VID1797_A2,56.0,237273,549.6411251880141,0.9401716513717844,2408.1219330881977,0.5141634948556143
VID1797_A2,57.0,236250,548.4549593573589,0.9468748121280136,2274.737156777347,0.573745428078148
VID1797_A2,58.0,237681,550.1134866845188,0.9472910173531124,2362.666088965482,0.5350564873786853
VID1797_A2,59.0,234591,546.5258804841419,0.9480684284334449,2268.38181771802,0.5729132883099144
VID1797_A2,60.0,234942,546.934589433845,0.9520648698591,2270.938166904124,0.5724794566162771
VID1797_A2,61.0,229812,540.9304264456541,0.9343546459151564,2316.180807591243,0.5383164472710806
VID1797_A2,62.0,235467,547.5453368262345,0.940262032448578,2327.00923471599,0.5464415330726023
VID1797_A2,63.0,230001,541.1528143959266,0.9172046912822068,2503.050865276332,0.461317827379894
VID1797_A2,64.0,227031,537.6475119265119,0.9307104819766084,2397.837661840736,0.4961985281471365
VID1797_A2,65.0,226221,536.6875469484393,0.9403737035728388,2341.180807591243,0.5186481957329565
VID1797_A2,66.0,223593,533.5611019611242,0.92681420441121,2696.1635636485403,0.3865232267937243
VID1797_A2,67.0,218220,527.1113103056197,0.903666096578227,2693.4772721475247,0.3779878019269612
VID1797_A2,68.0,213861,521.8201627731595,0.9011009846923942,2627.092495836675,0.3893953216878449
VID1797_A2,69.0,214830,523.001005157213,0.9044293165944656,2676.962553521764,0.3767213208919315
VID1797_A2,70.0,212943,520.698999782542,0.924468505389835,2315.979797464466,0.4988887365007909
VID1797_A2,71.0,218037,526.8902453219462,0.9097991270748664,2626.927019615831,0.3970489454050812
VID1797_A2,72.0,220650,530.0380227359294,0.8876025278469454,2764.9331162702406,0.3626974777423977
VID1797_A3,0.0,250707,564.9867843958108,0.962358884201556,2268.6660889654822,0.6121180205942013
VID1797_A3,1.0,245412,558.9886073548778,0.9639385214833086,2264.5239533417507,0.6013839330988656
VID1797_A3,2.0,242325,555.4617652709755,0.955088286299858,2341.2640687119283,0.5555297037301465
VID1797_A3,3.0,250653,564.9259346201967,0.9608017510033388,2347.322943214974,0.571659050485742
VID1797_A3,4.0,248796,562.8293753633774,0.9570659762960796,2297.352380466497,0.5923767820861906
VID1797_A3,5.0,246783,560.5478343267216,0.9618694604896986,2241.553390593274,0.6172014365483617
VID1797_A3,6.0,230364,541.5796843340516,0.93715141184559,2488.648845022779,0.4674091752096824
VID1797_A3,7.0,227124,537.7576204559347,0.9332878586779204,2370.3107499061543,0.5079983713161252
VID1797_A3,8.0,248685,562.7038085729151,0.9600291847945676,2294.3940110268395,0.5936404066288529
VID1797_A3,9.0,225945,536.360055312834,0.9339734951512496,2452.1219330881977,0.4722027101710467
VID1797_A3,10.0,234027,545.8685106651014,0.9371200896968728,2349.837661840736,0.5325987087138969
VID1797_A3,11.0,233820,545.6270432722115,0.9291956270341802,2378.322943214974,0.5194573184992801
VID1797_A3,12.0,245340,558.906602130736,0.942386657396702,2315.050865276332,0.5752506920155621
VID1797_A3,13.0,243444,556.7427841728233,0.924679231523052,2469.6782822743016,0.5015660980655864
VID1797_A3,14.0,237999,550.4813697187435,0.923231790340162,2398.7077195258244,0.5197928852674555
VID1797_A3,15.0,236538,548.7891538947958,0.934478494644896,2484.4356415871825,0.4815654074435991
VID1797_A3,16.0,226248,536.7195734433775,0.9379866172483272,2296.1513703397204,0.5392542580410506
VID1797_A3,17.0,233727,545.518523124848,0.9360949684199564,2342.494516090228,0.5352560477971109
VID1797_A3,18.0,227724,538.467456848852,0.925064284582668,2408.9919907732865,0.493114707057445
VID1797_A3,19.0,236907,549.2170434578421,0.9344448520275946,2335.0803025278547,0.5459892808245135
VID1797_A3,20.0,246666,560.4149405053756,0.9390074917773176,2584.5483399593904,0.464034036120518
VID1797_A3,21.0,240105,552.9115488833962,0.9420832908273368,2345.5361466505706,0.5484370771979349
VID1797_A3,22.0,232989,544.656596662797,0.940696956116232,2257.938166904124,0.5742766945553269
VID1797_A3,23.0,228276,539.1196808816795,0.9284229791560752,2331.837661840736,0.527561984477141
VID1797_A3,24.0,237105,549.446505361924,0.9300861419694972,2435.879292401078,0.502156454680864
VID1797_A3,25.0,237330,549.7071412597768,0.9434592312554412,2323.3940110268395,0.5524802686124334
VID1797_A3,26.0,236244,548.4479948057188,0.9500378014058906,2274.180807591243,0.5740116029030092
VID1797_A3,27.0,240396,553.246503464915,0.9540886793351432,2240.896536343781,0.6015801399824179
VID1797_A3,28.0,231780,543.2416236618067,0.9537918348703136,2193.239682094289,0.6054992822612789
VID1797_A3,29.0,225267,535.5547147807177,0.9514933411052118,2201.695526217005,0.5839732037426963
VID1797_A3,30.0,228018,538.8149353084251,0.9399586945499068,2245.3107499061543,0.5683633754106859
VID1797_A3,31.0,236700,548.9770489180883,0.9458995036725036,2316.979797464466,0.554068713804215
VID1797_A3,32.0,228369,539.2294888001067,0.9295535583451376,2341.808224589213,0.5232923192438514
VID1797_A3,33.0,239592,552.3205672453155,0.953034817163155,2304.5655839020933,0.5668968359561253
VID1797_A3,34.0,222828,532.6475582167319,0.9502624834215384,2172.624458405139,0.5932125053048982
VID1797_A3,35.0,230127,541.3010222706666,0.9603590595344412,2156.9676041556468,0.6215702146630193
VID1797_A3,36.0,220440,529.7857352188895,0.9519737779677924,2169.0681092190357,0.5887811371822351
VID1797_A3,37.0,221907,531.5456402356676,0.955067205515888,2145.440692221065,0.6058259040559625
VID1797_A3,38.0,224385,534.5052434218017,0.9583941979959508,2141.109739779378,0.6150718216985016
VID1797_A3,39.0,220203,529.5008663536983,0.9595403681238236,2117.695526217005,0.6170296834742737
VID1797_A3,40.0,214791,522.9535304911999,0.9549110179475666,2079.026478658692,0.6244618377428404
VID1797_A3,41.0,211512,518.9464737196157,0.96363893153768,2062.4823227814086,0.6248336439332268
VID1797_A3,42.0,224190,534.2729391745161,0.9521888153172476,2155.5239533417507,0.6063458288522274
VID1797_A3,43.0,222363,532.0915004827131,0.9631691110860846,2080.1980515339465,0.6457479233325515
VID1797_A3,44.0,215745,524.1135998797281,0.95146217657254,2134.896536343781,0.5948355805443342
VID1797_A3,45.0,213693,521.6151627714546,0.9701367860499112,2059.724963468528,0.6329679130282277
VID1797_A3,46.0,214287,522.3396235426371,0.966828942559748,2075.825468531916,0.6249194138084871
VID1797_A3,47.0,222186,531.8796870407131,0.9709950485746626,2079.026478658692,0.6459613199842205
VID1797_A3,48.0,214479,522.5735778962164,0.9639765566711912,2068.3107499061543,0.6300326578554402
VID1797_A3,49.0,205416,511.41350619759567,0.9615458430658472,2043.796031280393,0.6179723290750707
VID1797_A3,50.0,207882,514.4740839329373,0.963473811543221,2065.0681092190357,0.6125731972022224
VID1797_A3,51.0,211155,518.5083375111275,0.973472746635686,2021.8549057834389,0.6490994803153848
VID1797_A3,52.0,210498,517.7010504988978,0.9616874691617476,2028.783837971573,0.6426674214774935
VID1797_A3,53.0,215448,523.7527216483952,0.9573424336141624,2129.4528855298854,0.5970576394026624
VID1797_A3,54.0,207252,513.6939187156609,0.9577618396243852,2075.796031280393,0.604420574986693
VID1797_A3,55.0,206082,512.2418880354396,0.9269694761557769,2206.666088965482,0.531834715459148
VID1797_A3,56.0,201543,506.5693610598245,0.9365816255402204,2211.0092347159894,0.5180795738491523
VID1797_A3,57.0,190104,491.9836688471817,0.9278208625965748,2205.4528855298854,0.4911402760798279
VID1797_A3,58.0,212457,520.1044644643982,0.9260008281212544,2278.139177030901,0.5144230303962354
VID1797_A3,59.0,206250,512.4506377219442,0.8972345599526695,2470.9087296526013,0.4245124325098193
VID1797_A3,60.0,205770,511.8539841792329,0.9021280700062256,2382.9676041556468,0.4553608038592629
VID1797_A3,61.0,195333,498.7040204287043,0.9355252759884096,2325.5361466505706,0.4538781704766492
VID1797_A3,62.0,191997,494.4271158325735,0.9320740427886924,2274.808224589213,0.4662455794978221
VID1797_A3,63.0,176871,474.5515267248152,0.899155092827948,2626.134126397017,0.3222795054885596
VID1797_A3,64.0,177123,474.8894691211064,0.8985906489711433,2443.4356415871825,0.3728061039481705
VID1797_A3,65.0,181182,480.2999970791237,0.9125671775603024,2306.251875403109,0.4280666954434867
VID1797_A3,66.0,172602,468.7896030207779,0.8836928307025942,2399.7077195258244,0.37665088360376
VID1797_A3,67.0,188964,490.50630712696784,0.908419625602123,2660.2346314604056,0.3355436711344612
VID1797_A3,68.0,195741,499.22458045052775,0.8933784264862941,2532.2640687119283,0.3835956569031832
VID1797_A3,69.0,178590,476.85202138006366,0.8893437112508777,2765.045814642449,0.29353665306535
VID1797_A3,70.0,176778,474.4267490763907,0.8909373141549658,2334.322943214974,0.4076769930071177
VID1797_A3,71.0,168780,463.5702431783136,0.9041672693377047,2351.737156777347,0.3834893298171819
VID1797_A3,72.0,176826,474.491154540672,0.8926999192245557,2663.619407771256,0.3131927106758995
VID1797_A4,0.0,280338,597.4424051671978,0.9720761050102118,2378.5067093990474,0.6227060325148999
VID1797_A4,1.0,249819,563.9853099382941,0.9632875761548546,2277.5655839020937,0.6051925127172334
VID1797_A4,2.0,238776,551.3792211660531,0.965828560333948,2232.1097397793774,0.6022397977744661
VID1797_A4,3.0,242295,555.4273809343632,0.951702927440483,2304.0386719675125,0.5735546271183976
VID1797_A4,4.0,254835,569.619170483741,0.945160058007351,2439.950360212944,0.5379067048285514
VID1797_A4,5.0,227148,537.7860319007019,0.9484140073402004,2267.636651713959,0.5551007902263546
VID1797_A4,6.0,245634,559.2413810971761,0.9622215780443282,2303.2935059634515,0.5818349140126579
VID1797_A4,7.0,224883,535.0980550690476,0.9628736823175796,2178.4234482783622,0.595500162279827
VID1797_A4,8.0,250611,564.8786024851922,0.9457804044109324,2396.021428024809,0.5485656355065351
VID1797_A4,9.0,239376,552.0715436069172,0.9427518195280254,2334.979797464466,0.5517269711177946
VID1797_A4,10.0,221634,531.2185739013961,0.9520074568204564,2174.5239533417507,0.5890034744675464
VID1797_A4,11.0,248409,562.3914669232785,0.9195837590511304,2695.3178925810907,0.4296919345226487
VID1797_A4,12.0,241623,554.6566131558734,0.9005098427984705,2621.4772721475247,0.441830754671671
VID1797_A4,13.0,240108,552.9150030585809,0.9244701126191164,2477.4650788387053,0.4915881564167929
VID1797_A4,14.0,233757,545.5535319825703,0.9295141222269496,2413.979797464466,0.5040890070365417
VID1797_A4,15.0,236241,548.4445124967334,0.9421751615218952,2393.950360212944,0.5180060769230854
VID1797_A4,16.0,235617,547.7197109944692,0.9312924901185772,2359.1513703397204,0.5319917178550556
VID1797_A4,17.0,249402,563.5144088096054,0.9301636910866864,2561.2346314604056,0.4777614069022115
VID1797_A4,18.0,244446,557.887366546628,0.9252168778671028,2564.790980646509,0.4669698525624726
VID1797_A4,19.0,259656,574.9819886116029,0.9357579951131966,2478.950360212944,0.5309731566693507
VID1797_A4,20.0,247908,561.8240552487982,0.9178378378378378,2572.7787873376897,0.4706472366239268
VID1797_A4,21.0,253614,568.2529136735363,0.902040148529642,2778.5483399593904,0.4128071150786979
VID1797_A4,22.0,246483,560.2070177219821,0.9176753104115862,2680.146319705837,0.4312010663962747
VID1797_A4,23.0,240270,553.1014964846122,0.9313079475332569,2406.808224589213,0.5212264409099429
VID1797_A4,24.0,242277,555.4067493106301,0.9307463581043702,2429.9919907732865,0.5155993569620889
VID1797_A4,25.0,253011,567.5769643431526,0.9340990397288648,2520.305699272272,0.5005446503229054
VID1797_A4,26.0,250614,564.8819834835043,0.9304123137237432,2479.7493500861674,0.5121528833097231
VID1797_A4,27.0,243069,556.3138169228149,0.9191422261884956,2471.2935059634515,0.5001390702474616
VID1797_A4,28.0,249336,563.4398416211677,0.909892419752726,2643.8620484583757,0.4482468749465915
VID1797_A4,29.0,253950,568.6292134471237,0.9290966963011744,2497.77878733769,0.5115052966508472
VID1797_A4,30.0,241365,554.3604086828374,0.949549351073414,2362.1990975544727,0.5435645926541708
VID1797_A4,31.0,247887,561.8002590118354,0.9379214057072806,2401.0336213336286,0.5403400176636312
VID1797_A4,32.0,230673,541.9427880345804,0.9247263980757668,2551.790980646509,0.4451603054236799
VID1797_A4,33.0,227478,538.1765371671877,0.911465136592754,2541.9331162702406,0.4424060190061794
VID1797_A4,34.0,239004,551.6424060475073,0.9159662899387194,2642.3889603929565,0.4301515982967744
VID1797_A4,35.0,244965,558.47929690907,0.9340361847749412,2579.004184082106,0.4628175387485976
VID1797_A4,36.0,243921,557.2879533879641,0.9477223983588212,2460.063058585152,0.5064849871993841
VID1797_A4,37.0,231285,542.6612277508613,0.9281918949505976,2677.2173875177023,0.4054992522296182
VID1797_A4,38.0,232392,543.9583479275724,0.949849179684626,2414.305699272272,0.5010101431345955
VID1797_A4,39.0,226476,536.989943233056,0.913474879803814,2758.518902707868,0.3740073365016672
VID1797_A4,40.0,248232,562.1910695383723,0.934868901727138,2690.347329832613,0.430973856875175
VID1797_A4,41.0,220551,529.9191021570036,0.9243545683151718,2817.974746830583,0.3490154894224853
VID1797_A4,42.0,221874,531.5061154385427,0.9131368836941312,2835.430590953299,0.3467993189128134
VID1797_A4,43.0,233250,544.961580122376,0.9290866868748828,2879.1168824543142,0.3536005437513113
VID1797_A4,44.0,223917,533.9475434333071,0.9077667147745148,3011.0163773909258,0.3103635390788823
VID1797_A4,45.0,209646,516.652279193219,0.9042545849795552,2537.6427483683688,0.4091056535761062
VID1797_A4,46.0,208719,515.5087628135708,0.9169342828399092,2627.2346314604056,0.3799917160145741
VID1797_A4,47.0,205863,511.9696401133712,0.9248196300056604,2266.979797464466,0.5033764129629802
VID1797_A4,48.0,215529,523.8511676394593,0.8735560905619999,3092.0874452027915,0.2832774752906655
VID1797_A4,49.0,223539,533.4966678345363,0.922194398491743,2519.9209229614207,0.4423737442191687
VID1797_A4,50.0,209586,516.5783418058328,0.8974423752981326,2592.506709399048,0.3918612821312779
VID1797_A4,51.0,211125,518.4715024784016,0.9026331878289348,2418.222438151586,0.4536877295169677
VID1797_A4,52.0,210339,517.5054904057051,0.9228187477789332,2738.134126397017,0.3525496052679813
VID1797_A4,53.0,210627,517.8596581979843,0.9420781207369272,2270.281312654632,0.5135285072414976
VID1797_A4,54.0,210618,517.8485941209366,0.942991076825266,2282.180807591243,0.5081655866068863
VID1797_A4,55.0,212844,520.5779458060157,0.8794370782942117,3076.761543394987,0.2825423797715071
VID1797_A4,56.0,185514,486.00798440149,0.8885748909123131,2338.666088965482,0.4262359896097372
VID1797_A4,57.0,195558,498.9911611334603,0.8899436612026832,2731.4772721475247,0.3293747239678199
VID1797_A4,58.0,187512,488.6181469331443,0.9214077226224288,2275.109739779378,0.4552335178418009
VID1797_A4,59.0,174390,471.2114644258616,0.906586122822431,2256.5655839020937,0.4303635896588494
VID1797_A4,60.0,172563,468.7366377382228,0.9103920906577754,2322.364573775317,0.402065445540705
VID1797_A4,61.0,165684,459.2988359770801,0.90862924675752,2227.0803025278547,0.4197770404357204
VID1797_A4,62.0,176940,474.6440824928082,0.8932032953719409,2560.40620433566,0.3391705574157774
VID1797_A4,63.0,177684,475.640931025414,0.8734447890910342,2654.17575695736,0.3169558926872783
